Components List
0	1	0	09010000	0	0	240	288	2808	3318	Image/Icon
1	2	0	108a8300	126	199	11	150	1124	1158	Heart Rate no
2	2	0	108a8300	115	199	11	150	1124	1158	Heart Rate no
3	2	0	108a8300	104	199	11	150	1124	1158	Heart Rate no
4	3	0	0f8a8400	133	88	11	150	1124	1158	Calories no
5	3	0	0f8a8400	122	88	11	150	1124	1158	Calories no
6	3	0	0f8a8400	111	88	11	150	1124	1158	Calories no
7	3	0	0f8a8400	100	88	11	150	1124	1158	Calories no
8	4	1	0d100780	120	144	14	96	72438	72752	Analog hands
9	4	2	0d100780	120	144	22	96	74096	74606	Analog hands
10	4	3	0d100780	120	144	30	95	76718	77228	Analog hands
11	4	4	0d100780	120	144	38	93	80078	80586	Analog hands
12	4	5	0d100780	120	144	46	90	84120	84630	Analog hands
13	4	6	0d100780	120	144	53	86	88770	89280	Analog hands
14	4	7	0d100780	120	144	61	81	93838	94348	Analog hands
15	4	8	0d100780	120	144	68	74	99289	99799	Analog hands
16	4	9	0d100780	120	144	74	68	104831	105317	Analog hands
17	4	10	0d100780	120	144	80	61	110349	110859	Analog hands
18	4	11	0d100780	120	144	85	53	115739	116249	Analog hands
19	4	12	0d100780	120	144	90	46	120754	121264	Analog hands
20	4	13	0d100780	120	144	93	38	125404	125914	Analog hands
21	4	14	0d100780	120	144	96	30	129448	129958	Analog hands
22	4	15	0d100780	120	144	96	22	132838	133348	Analog hands
23	4	16	0d100780	120	144	96	14	135460	135776	Analog hands
24	4	17	0d100780	120	144	14	120	137120	137424	Analog hands
25	4	18	0d100780	120	144	24	118	139104	139614	Analog hands
26	4	19	0d100780	120	144	34	117	142446	142956	Analog hands
27	4	20	0d100780	120	144	44	114	146934	147444	Analog hands
28	4	21	0d100780	120	144	54	110	152460	152970	Analog hands
29	4	22	0d100780	120	144	64	105	158910	159420	Analog hands
30	4	23	0d100780	120	144	74	98	166140	166650	Analog hands
31	4	24	0d100780	120	144	83	91	173902	174412	Analog hands
32	4	25	0d100780	120	144	91	83	181965	182475	Analog hands
33	4	26	0d100780	120	144	98	74	190028	190536	Analog hands
34	4	27	0d100780	120	144	104	64	197788	198298	Analog hands
35	4	28	0d100780	120	144	110	54	204954	205464	Analog hands
36	4	29	0d100780	120	144	114	44	211404	211914	Analog hands
37	4	30	0d100780	120	144	117	34	216930	217440	Analog hands
38	4	31	0d100780	120	144	119	24	221418	221928	Analog hands
39	4	32	0d100780	120	144	120	14	224784	225088	Analog hands
40	4	33	0d100d80	120	144	17	133	226768	226804	Analog hands
41	4	34	0d100d80	120	144	27	132	229065	229327	Analog hands
42	4	35	0d100d80	120	144	39	130	232891	233321	Analog hands
43	4	36	0d100d80	120	144	51	127	238391	238765	Analog hands
44	4	37	0d100d80	120	144	63	123	245242	245544	Analog hands
45	4	38	0d100d80	120	144	74	118	253293	253729	Analog hands
46	4	39	0d100d80	120	144	84	111	262461	262861	Analog hands
47	4	40	0d100d80	120	144	94	104	272185	272619	Analog hands
48	4	41	0d100d80	120	144	103	95	282395	282675	Analog hands
49	4	42	0d100d80	120	144	111	85	292460	292924	Analog hands
50	4	43	0d100d80	120	144	117	74	302359	302759	Analog hands
51	4	44	0d100d80	120	144	123	63	311417	311785	Analog hands
52	4	45	0d100d80	120	144	127	51	319534	319906	Analog hands
53	4	46	0d100d80	120	144	130	39	326383	326769	Analog hands
54	4	47	0d100d80	120	144	132	27	331839	332105	Analog hands
55	4	48	0d100d80	120	144	133	17	335669	335705	Analog hands
