Components List
0	1	0	09010000	0	0	240	296	1241	1751	Image/Icon
1	2	0	fd8f000a	76	130	96	1755	79333	79845	Animation
2	3	1	06870082	191	163	38	119	74779	74811	Weekday label
3	3	2	06870082	191	163	38	119	248325	248357	Weekday label
4	4	0	038a8200	194	195	9	150	260646	260678	Month no
5	4	0	038a8200	184	195	9	150	260646	260678	Month no
6	5	0	028a8200	222	195	9	150	260646	260678	Date no
7	5	0	028a8200	212	195	9	150	260646	260678	Date no
8	6	0	008a8200	71	73	32	440	263560	263592	Hour no
9	6	0	008a8200	29	73	32	440	263560	263592	Hour no
10	7	0	018a8200	181	73	32	440	263560	263592	Minute no
11	7	0	018a8200	139	73	32	440	263560	263592	Minute no
12	8	0	1b8a8200	212	121	16	220	257094	257126	Seconds
13	8	0	1b8a8200	195	121	16	220	257094	257126	Seconds
14	9	0	09010000	216	229	15	15	984	1016	Image/Icon
15	10	0	0b8a0300	206	229	9	150	260646	260678	Battery no
16	10	0	0b8a0300	196	229	9	150	260646	260678	Battery no
17	10	0	0b8a0300	186	229	9	150	260646	260678	Battery no
18	11	0	108a8300	65	229	9	150	260646	260678	Heart Rate no
19	11	0	108a8300	55	229	9	150	260646	260678	Heart Rate no
20	11	0	108a8300	45	229	9	150	260646	260678	Heart Rate no
21	12	0	0f8a8400	76	268	10	150	262028	262060	Calories no
22	12	0	0f8a8400	65	268	10	150	262028	262060	Calories no
23	12	0	0f8a8400	54	268	10	150	262028	262060	Calories no
24	12	0	0f8a8400	43	268	10	150	262028	262060	Calories no
25	13	0	0e8a8500	195	268	10	150	262028	262060	Steps no
26	13	0	0e8a8500	184	268	10	150	262028	262060	Steps no
27	13	0	0e8a8500	173	268	10	150	262028	262060	Steps no
28	13	0	0e8a8500	162	268	10	150	262028	262060	Steps no
29	13	0	0e8a8500	151	268	10	150	262028	262060	Steps no
30	14	0	170a0000	0	0	0	0	0	0	Weather label
31	14	0	17090000	102	6	39	38	72791	73297	Weather label
32	14	0	17090000	102	6	39	38	285883	286391	Weather label
33	14	0	17090000	102	6	39	38	283901	284401	Weather label
34	14	0	17090000	102	6	39	38	279660	280168	Weather label
35	14	0	17090000	102	6	39	38	277672	278178	Weather label
36	14	0	17090000	102	6	39	38	281650	282158	Weather label
37	14	0	17090000	102	6	39	38	287873	288265	Weather label
38	14	0	17090000	102	6	39	38	252879	253383	Weather label
39	14	0	17090000	102	6	39	38	255110	255612	Weather label
40	15	0	fa080000	116	54	6	2	41863	0	Weather no+ label
41	15	0	fa080000	106	54	6	2	41863	0	Weather no+ label
42	15	0	fa8a4300	116	48	9	150	260646	260678	Weather no+ label
43	15	0	fa8a4300	106	48	9	150	260646	260678	Weather no+ label
44	15	0	fa8a4300	96	48	9	150	260646	260678	Weather no+ label
45	15	0	fa028000	126	48	15	15	283640	283676	Weather no+ label
46	15	0	fa028000	126	48	15	15	254865	254885	Weather no+ label
47	15	0	fa002000	96	54	6	2	41863	0	Weather no+ label
48	16	0	fb100000	6	154	56	204	0	0	Click
